id_traj,t [s],x [cm],y [cm]
6,5.52,-0.03830739730084985,-4.976250039601022
6,5.56,-0.08479727008954437,-5.021044171099182
6,5.6,-0.1536842086273132,-5.04259336620298
6,5.64,-0.20017408141601092,-5.087387497701128
6,5.68,-0.2466639542047048,-5.132181629199282
6,5.72,-0.31639876338774725,-5.199372826446516
6,5.76,-0.3633125714990789,-5.26698795901637
6,5.8,-0.433047380682122,-5.334179156263593
6,5.84,-0.47953725347081655,-5.3789732877617515
6,5.88,-0.5260271262595125,-5.423767419259901
6,5.92,-0.5725169990482069,-5.468561550758051
6,5.96,-0.6194308071595391,-5.536176683327909
6,6.0,-0.6435236141991582,-5.604215751220414
6,6.04,-0.6904374223104893,-5.671830883790274
6,6.08,-0.7141062940274727,-5.717048950611063
7,0.0,-0.007707444939249662,-0.0
7,0.04,0.10936510767775709,0.15762733088880057
7,0.08,0.24925866136648234,0.3148307264549646
7,0.12,0.3663312139834904,0.47245805734376656
7,0.16,0.4605827655287887,0.630509323555201
7,0.2,0.5091923149306634,0.789408460411911
7,0.24,0.5582257996551756,0.9711285983403318
7,0.28,0.5616172822362625,1.153696606914023
7,0.32,0.5421877637456398,1.3366885508103508
7,0.36,0.47711624311159445,1.5205283653519517
7,0.4,0.41204472247754914,1.7043681798935524
7,0.44,0.3461253311982293,1.842565992291729
7,0.48,0.28062987524154737,2.0035848057616192
7,0.52,0.16906848181880615,2.142630488805069
7,0.56,0.08075202479041088,2.304073237597595
7,0.6,-0.007564432237981805,2.465515986390118
7,0.64,-0.04981495180031647,2.6489318656090823
7,0.68,-0.06924447029094037,2.831923809505411
7,0.72,-0.06627692303249003,2.9916708170073916
7,0.76,-0.01766737363061427,3.150569953864099
7,0.8,0.03094217577126149,3.3094690907208086
7,0.84,0.07997566049577504,3.4911892286492314
7,0.88,0.15183014629199545,3.672485431255013
7,0.92,0.22368463208821848,3.8537816338607955
7,0.96,0.29511518256180763,4.012256835394871
7,1.0,0.34372473196368075,4.1711559722515785
7,1.04,0.392758216688193,4.352876110179998
7,1.08,0.41897070034099176,4.535020183431056
7,1.12,0.42193824759944487,4.694767190933039
7,1.16,0.40250872910882096,4.877759134829365
7,1.2,0.38307921061819833,5.060751078725692
7,1.24,0.3636496921275744,5.243743022622021
7,1.28,0.32097523724260324,5.404337900769274
7,1.32,0.27872471768026863,5.5877537799882395
7,1.36,0.2360502627952987,5.748348658135491
7,1.4,0.2398656806990221,5.953737667780895
7,1.44,0.26650209967445754,6.158702742103665
7,1.48,0.31595951972160496,6.363243881103796
7,1.52,0.387814005517828,6.544540083709582
7,1.56,0.43684749024234015,6.726260221638
7,1.6,0.463059973895139,6.908404294889057
7,1.64,0.48927245754793935,7.090548368140115
7,1.68,0.49308787545166405,7.295937377785518
7,1.72,0.49647935803275217,7.478505386359209
7,1.76,0.4774737748647635,7.6843183313272485
7,1.8,0.43479931997979354,7.844913209474503
7,1.84,0.39254880041745893,8.028329088693466
7,1.88,0.32747727978341223,8.212168903235066
7,1.92,0.2400086934002912,8.419253654171015
7,1.96,0.19775817383795533,8.60266953338998
7,2.0,0.15593158959825715,8.808906413680656
